raw_score,social_awareness_percentile,social_awareness_t,social_cognition_percentile,social_cognition_t,social_comunication_percentile,social_communication_t,social_motivation_percentile,social_motivation_t,repetitive_patterns_percentile,repetitive_patterns_t,social_interaction_percentile,social_interaction_t,total_percentile,total_t
174,99,75,99,77,99,77,99,75,99,77,99,77,99,77
173,99,75,99,77,99,77,99,75,99,77,99,77,99,73
172,99,75,99,77,99,77,99,75,99,77,99,77,99,73
171,99,75,99,77,99,77,99,75,99,77,99,77,99,73
170,99,75,99,77,99,77,99,75,99,77,99,77,99,73
169,99,75,99,77,99,77,99,75,99,77,99,77,99,73
168,99,75,99,77,99,77,99,75,99,77,99,77,99,73
167,99,75,99,77,99,77,99,75,99,77,99,77,99,73
166,99,75,99,77,99,77,99,75,99,77,99,77,99,73
165,99,75,99,77,99,77,99,75,99,77,99,77,99,73
164,99,75,99,77,99,77,99,75,99,77,99,77,98,71,,
163,99,75,99,77,99,77,99,75,99,77,99,77,98,71,,
162,99,75,99,77,99,77,99,75,99,77,99,77,98,71,,
161,99,75,99,77,99,77,99,75,99,77,99,77,98,71,,
160,99,75,99,77,99,77,99,75,99,77,99,77,98,71,,
159,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
158,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
157,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
156,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
155,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
154,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
153,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
152,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
151,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
150,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
149,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
148,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
147,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
146,99,75,99,77,99,77,99,75,99,77,99,77,97,69,,
145,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
144,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
143,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
142,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
141,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
140,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
139,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
138,99,75,99,77,99,77,99,75,99,77,99,72,97,69,,
137,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
136,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
135,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
134,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
133,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
132,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
131,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
130,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
129,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
128,99,75,99,77,99,77,99,75,99,77,98,70,97,69,,
127,99,75,99,77,99,77,99,75,99,77,98,70,96,68,,
126,99,75,99,77,99,77,99,75,99,77,98,70,96,68,,
125,99,75,99,77,99,77,99,75,99,77,98,70,96,68,,
124,99,75,99,77,99,77,99,75,99,77,98,70,96,68,,
123,99,75,99,77,99,77,99,75,99,77,98,70,95,67,,
122,99,75,99,77,99,77,99,75,99,77,98,70,95,67,,
121,99,75,99,77,99,77,99,75,99,77,98,70,95,67,,
120,99,75,99,77,99,77,99,75,99,77,98,70,95,67,,
119,99,75,99,77,99,77,99,75,99,77,98,70,95,67,,
