raw_score,social_awareness_percentile,social_awareness_t,social_cognition_percentile,social_cognition_t,social_comunication_percentile,social_communication_t,social_motivation_percentile,social_motivation_t,repetitive_patterns_percentile,repetitive_patterns_t,social_interaction_percentile,social_interaction_t,total_percentile,total_t
164,99,79,99,75,99,79,99,79,99,79,99,79,99,79,,
163,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
162,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
161,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
160,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
159,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
158,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
157,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
156,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
155,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
154,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
153,99,79,99,75,99,79,99,79,99,79,99,79,99,75,,
152,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
151,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
150,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
149,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
148,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
147,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
146,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
145,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
144,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
143,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
142,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
141,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
140,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
139,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
138,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
137,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
136,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
135,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
134,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
133,99,79,99,75,99,79,99,79,99,79,99,79,99,74,,
132,99,79,99,75,99,79,99,79,99,79,99,75,99,74,,
131,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
130,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
129,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
128,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
127,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
126,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
125,99,79,99,75,99,79,99,79,99,79,99,74,99,74,,
124,99,79,99,75,99,79,99,79,99,79,99,74,99,72,,
123,99,79,99,75,99,79,99,79,99,79,99,74,98,71,,
122,99,79,99,75,99,79,99,79,99,79,99,74,98,71,,
121,99,79,99,75,99,79,99,79,99,79,99,74,98,71,,
120,99,79,99,75,99,79,99,79,99,79,99,74,98,71,,
119,99,79,99,75,99,79,99,79,99,79,99,74,98,71,,
118,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
117,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
116,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
115,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
114,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
113,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
112,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
111,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
110,99,79,99,75,99,79,99,79,99,79,99,74,98,70,,
109,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
108,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
107,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
106,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
105,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
104,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
103,99,79,99,75,99,79,99,79,99,79,99,74,97,69,,
102,99,79,99,75,99,79,99,79,99,79,99,74,96,68,,
101,99,79,99,75,99,79,99,79,99,79,99,74,96,68,,
100,99,79,99,75,99,79,99,79,99,79,99,74,96,68,,
99,99,79,99,75,99,79,99,79,99,79,99,72,96,68,,
98,99,79,99,75,99,79,99,79,99,79,98,71,96,68,,
97,99,79,99,75,99,79,99,79,99,79,98,71,96,67,,
96,99,79,99,75,99,79,99,79,99,79,98,71,96,67,,
95,99,79,99,75,99,79,99,79,99,79,98,71,95,67,,
94,99,79,99,75,99,79,99,79,99,79,98,71,95,66,,
93,99,79,99,75,99,79,99,79,99,79,98,71,94,66,,
