raw_score,social_awareness_percentile,social_awareness_t,social_cognition_percentile,social_cognition_t,social_comunication_percentile,social_communication_t,social_motivation_percentile,social_motivation_t,repetitive_patterns_percentile,repetitive_patterns_t,social_interaction_percentile,social_interaction_t,total_percentile,total_t
50,,,,,98,69,,,,,73,56,62,53,,
49,,,,,98,69,,,,,71,56,60,52,,
48,,,,,97,69,,,,,70,55,60,52,,
47,,,,,97,69,,,,,70,55,57,52,,
46,,,,,97,69,,,,,68,55,54,51,,
45,,,,,97,69,,,,,66,54,52,50,,
44,,,,,96,68,,,,,65,54,51,50,,
43,,,,,96,67,,,,,63,53,50,50,,
42,,,,,96,67,,,,,61,53,48,50,,
41,,,,,95,66,,,,,58,52,47,49,,
40,,,,,93,65,,,,,55,51,46,49,,
39,,,,,91,64,,,,,52,51,45,49,,
38,,,,,91,64,,,,,50,50,44,48,,
37,,,,,91,63,,,,,48,50,43,48,,
36,,,99,77,90,63,,,,,47,49,42,48,,
35,,,99,72,90,63,,,,,45,49,42,48,,
34,,,99,72,89,62,,,,,44,48,41,48,,
33,,,99,72,89,62,,,,,44,48,41,48,,
32,,,99,72,89,62,,,,,42,48,39,47,,
31,,,99,72,88,62,99,75,,,42,48,37,47,,
30,,,98,70,87,61,98,71,,,41,48,35,46,,
29,,,97,69,85,60,98,71,,,39,47,34,46,,
28,,,97,69,85,60,98,71,99,77,37,47,34,46,,
27,,,96,68,83,59,97,69,99,73,35,46,32,45,,
26,,,96,68,83,59,97,69,97,69,34,46,31,45,,
25,,,94,66,81,59,97,69,97,69,32,45,31,45,,
24,99,75,94,66,80,58,97,69,95,66,31,45,30,45,,
23,98,71,92,64,79,58,97,69,93,65,31,45,28,44,,
22,98,70,92,64,77,57,97,67,93,64,30,45,26,43,,
21,98,70,91,64,74,57,96,67,92,64,28,44,22,42,,
20,98,70,91,64,72,56,94,65,91,63,26,44,22,42,,
19,98,70,91,63,70,55,92,64,90,63,25,43,20,41,,
18,98,70,89,62,67,54,91,63,89,62,24,43,18,41,,
17,98,70,86,61,65,54,89,62,87,61,22,42,18,41,,
16,97,69,84,60,62,53,86,61,85,60,20,42,15,40,,
15,97,69,83,60,57,52,83,60,83,60,17,40,13,39,,
14,97,69,80,58,53,51,80,59,83,60,14,39,11,38,,
13,96,67,76,57,49,50,75,57,81,59,12,38,9,37,,
12,95,66,69,55,43,48,70,55,79,58,9,37,8,36,,
11,93,64,63,53,39,47,68,55,76,57,7,36,7,35,,
10,88,62,58,52,38,47,65,54,73,56,6,34,5,33,,
9,80,58,55,51,36,46,60,53,70,55,5,33,4,32,,
8,72,56,49,50,33,46,55,51,66,54,4,32,3,31,,
7,64,54,43,48,29,44,47,49,62,53,2,30,2,29,,
6,52,51,38,47,25,43,38,47,55,51,1,25,1,23,,
5,41,48,29,44,21,42,31,45,48,50,1,25,1,23,,
4,31,45,20,41,17,40,24,43,43,48,1,25,1,23,,
3,20,41,15,40,13,38,13,39,36,46,1,25,1,23,,
2,8,36,11,38,8,36,5,33,28,44,1,25,1,23,,
1,2,29,5,34,4,32,2,29,17,40,1,25,1,23,,
0,1,25,1,27,1,25,1,23,5,34,1,25,1,23,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,

